log,timestamp,cluster_id,template,anomaly_score,is_anomaly
"Jul  6, 2017 07:01:18.531836000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=15336 Ack=23361 Win=64256 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.531837000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.531885000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=23361 Ack=15444 Win=525056 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.531993000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini;GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini;GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,76,"Jul 6, 2017 <*> Central Daylight Time 192.168.10.15 192.168.10.3 <*> Request <*> <*> <*> <*> <*> <*> <*> <*> <*> <*> <*>",0.03829657867881303,1
"Jul  6, 2017 07:01:18.532042000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=15444 Ack=23493 Win=64256 Len=316",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532091000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response;GetInfo Response;GetInfo Response",N/A,2,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*>",0.011376038371954111,1
"Jul  6, 2017 07:01:18.532092000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=23493 Ack=15760 Win=524800 Len=292",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532186000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.532234000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=15760 Ack=23785 Win=65536 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532235000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.532236000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=23785 Ack=15868 Win=524800 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532332000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.532381000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=15868 Ack=23917 Win=65536 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532382000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.532430000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=23917 Ack=15976 Win=524544 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532479000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.532528000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=15976 Ack=24049 Win=65280 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532529000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.532530000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24049 Ack=16084 Win=524544 Len=114",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532626000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.532627000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16084 Ack=24163 Win=65280 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532675000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.532676000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24163 Ack=16192 Win=524288 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532762000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.532810000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16192 Ack=24295 Win=65024 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.532811000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.532812000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24295 Ack=16300 Win=524288 Len=80",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.533216000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,9,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*>",0.026037541269015807,1
"Jul  6, 2017 07:01:18.533265000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16300 Ack=24375 Win=65024 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.533266000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.533267000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24375 Ack=16408 Win=524288 Len=96",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.533459000 Central Daylight Time	192.168.10.15	192.168.10.3	Read Request Len:23 Off:0 File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\gpt.ini",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.533507000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16408 Ack=24471 Win=64768 Len=117",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.533556000 Central Daylight Time	192.168.10.3	192.168.10.15	Read Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.533557000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24471 Ack=16525 Win=524032 Len=107",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.536026000 Central Daylight Time	192.168.10.15	192.168.10.3	SASL GSS-API Integrity: unbindRequest(11)",N/A,2,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*>",0.011376038371954111,1
"Jul  6, 2017 07:01:18.536029000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49435 â†’ 389 [PSH, ACK] Seq=2034 Ack=511 Win=65024 Len=43",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.536128000 Central Daylight Time	192.168.10.3	192.168.10.15	389 â†’ 49435 [RST, ACK] Seq=511 Ack=2077 Win=0 Len=0",N/A,43,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*>",0.00023337518539551239,1
"Jul  6, 2017 07:01:18.536132000 Central Daylight Time	192.168.10.3	192.168.10.15	389 â†’ 49435 [RST, ACK] Seq=511 Ack=2077 Win=0 Len=0",N/A,43,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> <*> ACK] <*> <*> <*> <*>",0.00023337518539551239,1
"Jul  6, 2017 07:01:18.571981000 Central Daylight Time	131.253.61.98	192.168.10.15	80 â†’ 49439 [SYN, ACK] Seq=0 Ack=1 Win=8192 Len=0 MSS=1460 WS=256 SACK_PERM",N/A,88,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> [SYN, ACK] Seq=0 Ack=1 <*> Len=0 <*> <*> <*>",-0.008656486344785719,-1
"Jul  6, 2017 07:01:18.572048000 Central Daylight Time	192.168.10.15	131.253.61.98	49439 â†’ 80 [ACK] Seq=1 Ack=1 Win=65536 Len=0",N/A,13,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> <*>",0.009017787527783427,1
"Jul  6, 2017 07:01:18.572252000 Central Daylight Time	192.168.10.15	131.253.61.98	GET /ppcrlcheck.srf HTTP/1.0",N/A,7,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*>",0.0175540091243781,1
"Jul  6, 2017 07:01:18.586556000 Central Daylight Time	192.168.10.15	192.168.10.3	49436 â†’ 445 [ACK] Seq=16525 Ack=24578 Win=64768 Len=0",N/A,13,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> <*>",0.009017787527783427,1
"Jul  6, 2017 07:01:18.586603000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Dup ACK 6119#1] 49436 â†’ 445 [ACK] Seq=16525 Ack=24578 Win=64768 Len=0",N/A,56,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> <*> <*> â†’ <*> [ACK] <*> <*> <*> Len=0",0.023070583781287735,1
"Jul  6, 2017 07:01:18.607053000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.607057000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16525 Ack=24578 Win=64768 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607069000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.607118000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24578 Ack=16633 Win=525568 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607167000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.607168000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16633 Ack=24710 Win=64768 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607216000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.607217000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24710 Ack=16741 Win=525312 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607317000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.607366000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16741 Ack=24842 Win=64512 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607414000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.607415000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24842 Ack=16849 Win=525312 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607514000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf;GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf;GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,80,"Jul 6, 2017 <*> Central Daylight Time <*> 192.168.10.3 GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf;GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf;GetInfo Request SEC_INFO/SMB2_SEC_INFO_00 File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",0.0435971739601953,1
"Jul  6, 2017 07:01:18.607563000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=16849 Ack=24974 Win=64256 Len=316",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607612000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response;GetInfo Response;GetInfo Response",N/A,2,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*>",0.011376038371954111,1
"Jul  6, 2017 07:01:18.607613000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=24974 Ack=17165 Win=525056 Len=292",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607715000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.607764000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=17165 Ack=25266 Win=65536 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607765000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.607766000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=25266 Ack=17273 Win=524800 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607864000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.607912000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=17273 Ack=25398 Win=65536 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.607913000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.607915000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=25398 Ack=17381 Win=524800 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.608010000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_STREAM_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.608059000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=17381 Ack=25530 Win=65280 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.608108000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.608109000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=25530 Ack=17489 Win=524544 Len=114",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.608157000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_NETWORK_OPEN_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
"Jul  6, 2017 07:01:18.608206000 Central Daylight Time	192.168.10.15	192.168.10.3	[TCP Retransmission] 49436 â†’ 445 [PSH, ACK] Seq=17489 Ack=25644 Win=65280 Len=108",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.608207000 Central Daylight Time	192.168.10.3	192.168.10.15	GetInfo Response",N/A,8,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*>",0.011846560385895655,1
"Jul  6, 2017 07:01:18.608208000 Central Daylight Time	192.168.10.3	192.168.10.15	[TCP Retransmission] 445 â†’ 49436 [PSH, ACK] Seq=25644 Ack=17597 Win=524544 Len=132",N/A,58,"Jul 6, 2017 <*> Central Daylight Time <*> <*> [TCP <*> <*> â†’ <*> <*> <*> <*> <*> <*> <*>",0.01542951843578061,1
"Jul  6, 2017 07:01:18.608304000 Central Daylight Time	192.168.10.15	192.168.10.3	GetInfo Request FILE_INFO/SMB2_FILE_EA_INFO File: Testbed1.ca\\Policies\\{31B2F340-016D-11D2-945F-00C04FB984F9}\\Machine\\Microsoft\\Windows NT\\SecEdit\\GptTmpl.inf",N/A,3,"Jul 6, 2017 <*> Central Daylight Time <*> <*> <*> <*> <*> <*> <*> <*>",0.0012836506472197473,1
